message_sent,processing_start_time,processing_end_time,message_arrived,network_delay,processing_delay,overall_delay
1558300635.15,1558300668.2,1558300668.42,1558300668.45,33.0856020451,0.213572978973,33.299175024
1558300635.16,1558300668.35,1558300668.59,1558300668.63,33.2389290333,0.235119104385,33.4740481377
1558300635.17,1558300668.52,1558300668.74,1558300668.77,33.3952450752,0.210870981216,33.6061160564
1558300635.17,1558300668.69,1558300668.92,1558300668.97,33.5635828972,0.233766078949,33.7973489761
1558300635.18,1558300668.89,1558300669.1,1558300669.14,33.7505590916,0.206372976303,33.9569320679
1558300635.2,1558300669.05,1558300669.27,1558300669.32,33.9061739445,0.22070813179,34.1268820763
1558300635.21,1558300669.22,1558300669.42,1558300669.46,34.0476410389,0.202348947525,34.2499899864
1558300635.21,1558300669.37,1558300669.6,1558300669.65,34.2084567547,0.231862068176,34.4403188229
1558300635.22,1558300669.57,1558300669.78,1558300669.83,34.3978049755,0.207719087601,34.6055240631
1558300635.23,1558300669.71,1558300669.94,1558300669.99,34.5249919891,0.235517978668,34.7605099678
1558300635.24,1558300669.9,1558300670.12,1558300670.16,34.7005958557,0.218085050583,34.9186809063
1558300635.24,1558300670.07,1558300670.3,1558300670.34,34.8704750538,0.229919910431,35.1003949642
1558300635.25,1558300670.22,1558300670.42,1558300670.45,34.9996771812,0.199153900146,35.1988310814
1558300635.26,1558300670.39,1558300670.62,1558300670.67,35.1756329536,0.237617969513,35.4132509232
1558300635.28,1558300670.78,1558300671.0,1558300671.05,35.55031991,0.22338104248,35.7737009525
1558300635.28,1558300670.98,1558300671.2,1558300671.23,35.7361750603,0.213966846466,35.9501419067
1558300635.3,1558300671.09,1558300671.32,1558300671.36,35.8369050026,0.230010032654,36.0669150352
1558300635.3,1558300671.33,1558300671.54,1558300671.58,36.0683047771,0.20845413208,36.2767589092
1558300635.31,1558300671.42,1558300671.66,1558300671.7,36.1556470394,0.239330053329,36.3949770927
1558300635.32,1558300671.62,1558300671.84,1558300671.88,36.3422107697,0.221551179886,36.5637619495
1558300635.33,1558300671.75,1558300671.98,1558300672.02,36.4693892002,0.228153944016,36.6975431442
1558300635.33,1558300671.93,1558300672.14,1558300672.17,36.6329369545,0.208758115768,36.8416950703
1558300635.34,1558300672.1,1558300672.32,1558300672.37,36.8109669685,0.223237037659,37.0342040062
1558300635.35,1558300672.29,1558300672.5,1558300672.53,36.9728791714,0.209649801254,37.1825289726
1558300635.36,1558300672.44,1558300672.67,1558300672.72,37.1320049763,0.22768497467,37.3596899509
1558300635.37,1558300672.63,1558300672.86,1558300672.9,37.3084211349,0.221290826797,37.5297119617
1558300635.39,1558300672.8,1558300673.04,1558300673.09,37.4608817101,0.240567207336,37.7014489174
1558300635.4,1558300672.97,1558300673.18,1558300673.21,37.5992848873,0.209115028381,37.8083999157
1558300635.41,1558300673.16,1558300673.4,1558300673.45,37.7987101078,0.243208885193,38.041918993
1558300635.41,1558300673.34,1558300673.54,1558300673.57,37.9616971016,0.197556972504,38.1592540741
1558300635.42,1558300673.49,1558300673.72,1558300673.77,38.1121768951,0.232722043991,38.3448989391
1558300635.43,1558300673.68,1558300673.88,1558300673.92,38.2896170616,0.194699048996,38.4843161106
1558300635.45,1558300673.82,1558300674.05,1558300674.11,38.4339139462,0.227140903473,38.6610548496
1558300635.46,1558300673.99,1558300674.2,1558300674.23,38.5720880032,0.206182956696,38.7782709599
1558300635.47,1558300674.15,1558300674.37,1558300674.43,38.7534956932,0.211970090866,38.9654657841
1558300635.47,1558300674.38,1558300674.58,1558300674.62,38.9496941566,0.1957218647,39.1454160213
1558300635.48,1558300674.5,1558300674.73,1558300674.79,39.0851929188,0.223021030426,39.3082139492
1558300635.49,1558300674.66,1558300674.88,1558300674.91,39.20723176,0.212915182114,39.4201469421
1558300635.5,1558300674.82,1558300675.06,1558300675.11,39.3757760525,0.240133047104,39.6159090996
1558300635.5,1558300675.0,1558300675.22,1558300675.25,39.5376000404,0.211583852768,39.7491838932
1558300635.51,1558300675.18,1558300675.41,1558300675.45,39.7216291428,0.222953796387,39.9445829391
1558300635.52,1558300675.36,1558300675.58,1558300675.61,39.8733479977,0.214745044708,40.0880930424
1558300635.53,1558300675.53,1558300675.76,1558300675.81,40.0445740223,0.233165979385,40.2777400017
1558300635.54,1558300675.68,1558300675.88,1558300675.91,40.1735737324,0.197729110718,40.3713028431
1558300635.55,1558300675.88,1558300676.1,1558300676.15,40.3731679916,0.227771997452,40.6009399891
1558300635.56,1558300676.03,1558300676.22,1558300676.25,40.5096440315,0.187674999237,40.6973190308
1558300635.56,1558300676.2,1558300676.42,1558300676.47,40.6839001179,0.222404956818,40.9063050747
1558300635.57,1558300676.37,1558300676.58,1558300676.61,40.8343751431,0.205895900726,41.0402710438
1558300635.58,1558300676.59,1558300676.81,1558300676.87,41.0775401592,0.215059995651,41.2926001549
