,processing_end_time,processing_start_time,message_arrived,message_sent,processing_delay,network_delay,overall_delay
450,1557687479.577759,1557687479.2317278,1557687479.604943,1557687479.192386,0.34603118896484375,0.06652593612670898,0.41255712509155273
451,1557687480.655443,1557687480.266097,1557687480.680465,1557687480.20579,0.3893458843231201,0.08532905578613281,0.47467494010925293
452,1557687481.60939,1557687481.264405,1557687481.636476,1557687481.218666,0.3449850082397461,0.07282495498657227,0.41780996322631836
453,1557687482.614244,1557687482.2688868,1557687482.639782,1557687482.230654,0.34535717964172363,0.06377077102661133,0.40912795066833496
454,1557687483.684645,1557687483.286907,1557687483.709939,1557687483.241431,0.397737979888916,0.0707700252532959,0.4685080051422119
455,1557687484.647521,1557687484.301369,1557687484.674647,1557687484.255974,0.34615206718444824,0.07252097129821777,0.418673038482666
456,1557687485.665227,1557687485.319847,1557687485.691504,1557687485.268532,0.3453798294067383,0.07759213447570801,0.4229719638824463
457,1557687486.714463,1557687486.3197641,1557687486.740367,1557687486.2808821,0.3946988582611084,0.06478595733642578,0.4594848155975342
458,1557687487.681578,1557687487.338138,1557687487.707989,1557687487.296207,0.34343981742858887,0.06834220886230469,0.41178202629089355
459,1557687488.739393,1557687488.347243,1557687488.767997,1557687488.309269,0.3921499252319336,0.06657814979553223,0.4587280750274658
460,1557687489.76667,1557687489.372315,1557687489.7930882,1557687489.32424,0.39435505867004395,0.0744931697845459,0.46884822845458984
461,1557687490.748367,1557687490.38147,1557687490.7748,1557687490.339631,0.3668971061706543,0.06827187538146973,0.435168981552124
462,1557687491.803296,1557687491.398389,1557687491.828541,1557687491.3555038,0.4049069881439209,0.0681302547454834,0.4730372428894043
463,1557687492.808914,1557687492.409292,1557687492.878614,1557687492.368921,0.39962196350097656,0.11007094383239746,0.509692907333374
464,1557687493.7726462,1557687493.424885,1557687493.798022,1557687493.382906,0.3477611541748047,0.06735491752624512,0.4151160717010498
465,1557687494.840678,1557687494.434769,1557687494.866603,1557687494.396602,0.40590906143188477,0.06409192085266113,0.4700009822845459
466,1557687495.855032,1557687495.459458,1557687495.881036,1557687495.409951,0.39557385444641113,0.07551121711730957,0.4710850715637207
467,1557687496.811331,1557687496.4620528,1557687496.8373609,1557687496.423746,0.34927821159362793,0.06433653831481934,0.41361474990844727
468,1557687497.8319972,1557687497.4852788,1557687497.861295,1557687497.4371269,0.34671831130981445,0.07744979858398438,0.42416810989379883
469,1557687498.9009528,1557687498.50371,1557687498.927647,1557687498.452914,0.39724278450012207,0.07749032974243164,0.4747331142425537
470,1557687499.859549,1557687499.515704,1557687499.931598,1557687499.465718,0.3438451290130615,0.12203478813171387,0.4658799171447754
471,1557687500.889763,1557687500.542443,1557687500.9624991,1557687500.478499,0.3473200798034668,0.13668012619018555,0.48400020599365234
472,1557687501.942426,1557687501.530492,1557687502.081448,1557687501.491646,0.41193389892578125,0.17786812782287598,0.5898020267486572
473,1557687502.893459,1557687502.548914,1557687502.919725,1557687502.505249,0.3445451259613037,0.0699307918548584,0.4144759178161621
474,1557687503.946825,1557687503.5551279,1557687503.973019,1557687503.518468,0.3916971683502197,0.06285381317138672,0.45455098152160645
475,1557687504.973901,1557687504.579263,1557687504.9996018,1557687504.533531,0.3946380615234375,0.07143282890319824,0.46607089042663574
476,1557687505.950187,1557687505.600563,1557687505.976167,1557687505.547032,0.3496239185333252,0.07951092720031738,0.4291348457336426
477,1557687507.025637,1557687506.608053,1557687507.050874,1557687506.55915,0.4175839424133301,0.07414007186889648,0.49172401428222656
478,1557687508.002652,1557687507.618311,1557687508.029841,1557687507.572365,0.3843410015106201,0.0731348991394043,0.4574759006500244
479,1557687508.977701,1557687508.633303,1557687509.00326,1557687508.587002,0.34439802169799805,0.07185983657836914,0.4162578582763672
480,1557687510.042265,1557687509.6487892,1557687510.067395,1557687509.600459,0.3934757709503174,0.07346010208129883,0.4669358730316162
481,1557687511.043073,1557687510.672428,1557687511.069651,1557687510.615869,0.37064504623413086,0.08313679695129395,0.4537818431854248
482,1557687512.016993,1557687511.672237,1557687512.04323,1557687511.631629,0.3447561264038086,0.06684494018554688,0.41160106658935547
483,1557687513.096269,1557687512.691037,1557687513.147391,1557687512.645261,0.40523195266723633,0.09689807891845703,0.5021300315856934
484,1557687514.063484,1557687513.713302,1557687514.088192,1557687513.658437,0.35018205642700195,0.07957291603088379,0.42975497245788574
485,1557687515.07637,1557687514.7081811,1557687515.108217,1557687514.670795,0.36818885803222656,0.06923317909240723,0.4374220371246338
486,1557687516.135237,1557687515.738484,1557687516.159648,1557687515.6862981,0.39675307273864746,0.07659673690795898,0.47334980964660645
487,1557687517.09021,1557687516.744478,1557687517.115479,1557687516.697232,0.3457319736480713,0.07251501083374023,0.4182469844818115
488,1557687518.108917,1557687517.754708,1557687518.167233,1557687517.709585,0.35420894622802734,0.1034390926361084,0.45764803886413574
489,1557687519.158452,1557687518.765783,1557687519.185152,1557687518.723438,0.3926689624786377,0.0690450668334961,0.4617140293121338
490,1557687520.129631,1557687519.775992,1557687520.154644,1557687519.73409,0.3536391258239746,0.06691479682922363,0.42055392265319824
491,1557687521.1513789,1557687520.806666,1557687521.1760151,1557687520.7478518,0.3447129726409912,0.0834503173828125,0.4281632900238037
492,1557687522.200098,1557687521.806578,1557687522.226058,1557687521.761675,0.3935201168060303,0.07086300849914551,0.4643831253051758
493,1557687523.170989,1557687522.821902,1557687523.197181,1557687522.774393,0.3490869998931885,0.0737009048461914,0.4227879047393799
494,1557687524.219327,1557687523.824727,1557687524.247582,1557687523.786972,0.39459991455078125,0.0660099983215332,0.46060991287231445
495,1557687525.256682,1557687524.8598142,1557687525.2821689,1557687524.796226,0.3968677520751953,0.08907508850097656,0.4859428405761719
496,1557687526.220367,1557687525.8741279,1557687526.246744,1557687525.809767,0.3462390899658203,0.09073781967163086,0.43697690963745117
497,1557687527.247723,1557687526.863964,1557687527.2795038,1557687526.823224,0.3837590217590332,0.07252073287963867,0.4562797546386719
498,1557687528.231343,1557687527.880664,1557687528.259247,1557687527.8346212,0.3506789207458496,0.07394695281982422,0.42462587356567383
499,1557687529.241525,1557687528.895109,1557687529.267962,1557687528.848098,0.34641599655151367,0.07344794273376465,0.4198639392852783
